ID,Crash ID,crash_fatal_fl,case_id,Primary address,Secondary address,rpt_block_num,rpt_street_name,rpt_street_sfx,crash_speed_limit,road_constr_zone_fl,latitude,longitude,crash_sev_id,sus_serious_injry_cnt,nonincap_injry_cnt,poss_injry_cnt,non_injry_cnt,unkn_injry_cnt,tot_injry_cnt,death_cnt,units_involved,point,motor_vehicle_death_count,motor_vehicle_serious_injury_count,bicycle_death_count,bicycle_serious_injury_count,pedestrian_death_count,pedestrian_serious_injury_count,motorcycle_death_count,motorcycle_serious_injury_count,other_death_count,other_serious_injury_count,onsys_fl,private_dr_fl,micromobility_serious_injury_count,micromobility_death_count,Crash timestamp (US/Central),Crash timestamp,Is deleted,Is temporary record,Law enforcement fatality count,Reported street prefix,Estimated Maximum Comprehensive Cost,Estimated Total Comprehensive Cost
1777669,20966791,FALSE,252310090,0843 N RED RIVER ST,0840 E E 37TH ST ST,843,RED RIVER ST,,35,FALSE,30.29493251,-97.72395102,5,0,0,0,3,0,0,0,Passenger car,POINT (-97.72395102 30.29493251),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/19/2025 1:30:00 AM,08/19/2025 6:30:00 AM,FALSE,FALSE,0,,20000,60000
1777668,20966790,FALSE,252301657,6400 183 TOLL SB,LOYOLA LN,6400,183 TOLL SB,,75,FALSE,30.30136516,-97.66107663,0,0,0,0,0,0,0,0,Passenger car,POINT (-97.66107663 30.30136516),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/18/2025 11:30:00 PM,08/19/2025 4:30:00 AM,FALSE,FALSE,0,,20000,20000
1777664,20966782,FALSE,252301493,7500 S IH 35 NB,7500 S IH 35 NB,7500,S IH 35 NB,,60,TRUE,30.17716931,-97.7794138,3,0,0,1,1,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.7794138 30.17716931),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/18/2025 9:33:00 PM,08/19/2025 2:33:00 AM,FALSE,FALSE,0,,200000,220000
1777797,20968912,FALSE,252301490,9100 N NOT REPORTED,9400 N NOT REPORTED,9100,NOT REPORTED,,75,TRUE,30.3737241,-97.72721561,2,0,1,0,1,0,1,0,Large passenger vehicle & Motorcycle,POINT (-97.72721561 30.3737241),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/18/2025 9:30:00 PM,08/19/2025 2:30:00 AM,FALSE,FALSE,0,,250000,270000
1777704,20966788,FALSE,252301355,12201 S DESSAU RD RD,1712 W SCOTTSDALE LN LN,12201,DESSAU RD,RD,40,FALSE,,,3,0,0,3,0,0,3,0,Large passenger vehicle & Passenger car,,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/18/2025 7:51:00 PM,08/19/2025 12:51:00 AM,FALSE,FALSE,0,,200000,600000
1778559,20980772,FALSE,TX 25-1383403,NOT REPORTED,NOT REPORTED,,NOT REPORTED,,55,FALSE,30.40318949,-97.8532403,5,0,0,0,4,0,0,0,Large passenger vehicle,POINT (-97.8532403 30.40318949),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/18/2025 5:31:00 PM,08/18/2025 10:31:00 PM,FALSE,FALSE,0,,20000,80000
1777703,20966787,FALSE,252301100,8600 S IH 35 SB,E SLAUGHTER LN,8600,S IH 35 SB,,70,TRUE,30.15390462,-97.79145471,5,0,0,0,5,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.79145471 30.15390462),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/18/2025 4:57:00 PM,08/18/2025 9:57:00 PM,FALSE,FALSE,0,,20000,100000
1778006,20971389,FALSE,252301076,9400 S RESEARCH SB TO MOPAC RAMP HWY,9600 S N CAPITAL OF TEXAS HWY NB HWY,9400,RESEARCH SB TO MOPAC RAMP,HWY,65,TRUE,30.39004919,-97.74621741,2,0,1,0,1,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.74621741 30.39004919),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/18/2025 4:43:00 PM,08/18/2025 9:43:00 PM,FALSE,FALSE,0,,250000,270000
1777666,20966784,FALSE,252301021,E W 5TH ST ST,N PRESSLER ST ST,,W 5TH ST,ST,45,FALSE,30.27268478,-97.76082246,2,0,3,0,0,0,3,0,Passenger car,POINT (-97.76082246 30.27268478),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/18/2025 4:01:00 PM,08/18/2025 9:01:00 PM,FALSE,FALSE,0,,250000,750000
1777702,20966785,FALSE,252301018,E E BRAKER LN LN,N DESSAU RD RD,,E BRAKER LN,LN,50,FALSE,30.37240618,-97.66587558,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.66587558 30.37240618),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/18/2025 3:55:00 PM,08/18/2025 8:55:00 PM,FALSE,FALSE,0,,20000,40000
1777665,20966783,FALSE,252300963,1800 E E BEN WHITE BLVD WB BLVD,3000 S S IH 35 NB HWY,1800,E BEN WHITE BLVD WB,BLVD,55,FALSE,30.32237303,-97.70510847,3,0,0,1,1,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.70510847 30.32237303),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/18/2025 3:20:00 PM,08/18/2025 8:20:00 PM,FALSE,FALSE,0,,200000,220000
1777667,20966786,FALSE,252300953,6800 E E US 290 HWY SVRD EB,6900 S BERKMAN DR,6800,E US 290 HWY SVRD EB,,45,FALSE,30.32086063,-97.68927496,2,0,2,0,1,1,2,0,Passenger car,POINT (-97.68927496 30.32086063),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/18/2025 3:15:00 PM,08/18/2025 8:15:00 PM,FALSE,FALSE,0,,250000,540000
1777705,20966789,FALSE,252300948,2600 W W 35TH ST ST,3400 EXPOSITION BLVD BLVD,2600,W 35TH ST,ST,35,FALSE,30.31034943,-97.76241083,2,0,5,0,0,0,5,0,Large passenger vehicle & Passenger car,POINT (-97.76241083 30.31034943),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/18/2025 3:10:00 PM,08/18/2025 8:10:00 PM,FALSE,FALSE,0,,250000,1250000
1778057,20972737,FALSE,252300938,W CESAR CHAVEZ ST,NUECES ST,,CESAR CHAVEZ,ST,-1,FALSE,30.26495135,-97.7502846,1,1,2,0,0,0,3,0,Passenger car,POINT (-97.7502846 30.26495135),0,1,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/18/2025 3:05:00 PM,08/18/2025 8:05:00 PM,FALSE,FALSE,0,,3000000,3500000
1777670,20966792,FALSE,252300828,510 MANCHACA RD,2000 OAKGLEN DR,510,MANCHACA,RD,35,FALSE,30.21999479,-97.79449245,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.79449245 30.21999479),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/18/2025 1:34:00 PM,08/18/2025 6:34:00 PM,FALSE,FALSE,0,,20000,40000
1778484,20976854,FALSE,252300822,0 E BEN WHITE TO IH 35 NB RAMP,E BEN WHITE BLVD EB,0,E BEN WHITE TO IH 35 NB RAMP,,65,FALSE,30.22084799,-97.76036349,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.76036349 30.22084799),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/18/2025 1:30:00 PM,08/18/2025 6:30:00 PM,FALSE,FALSE,0,,20000,40000
1777732,20967516,FALSE,252300793,3500 E HOWARD LN,12900 RIVINGTON WAY,3500,E HOWARD LN,,45,FALSE,30.38821812,-97.62030795,2,0,2,0,0,0,2,0,Large passenger vehicle & Passenger car,POINT (-97.62030795 30.38821812),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/18/2025 1:05:00 PM,08/18/2025 6:05:00 PM,FALSE,FALSE,0,,250000,500000
1777694,20965477,FALSE,252300627,8600 N N MOPAC EXPY SB,3500 HYRIDGE DR,8600,N MOPAC EXPY SB,,65,FALSE,30.37474136,-97.74014572,1,1,0,0,0,0,1,0,Large passenger vehicle,POINT (-97.74014572 30.37474136),0,1,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/18/2025 11:05:00 AM,08/18/2025 4:05:00 PM,FALSE,FALSE,0,,3000000,3000000
1777897,20968910,FALSE,252300546,W W PARMER LN TO N SH 45 W EB RAMP LN,N FM 620 RD RD,,W PARMER LN TO N SH 45 W EB RAMP,LN,45,FALSE,,,3,0,0,1,2,0,1,0,Passenger car,,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/18/2025 9:49:00 AM,08/18/2025 2:49:00 PM,FALSE,FALSE,0,,200000,240000
1777631,20965103,FALSE,252300504,10300 S IH 35 HWY,9600 S IH 35 HWY,10300,IH 35,HWY,55,TRUE,30.15133834,-97.79194655,3,0,0,1,1,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.79194655 30.15133834),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/18/2025 9:18:00 AM,08/18/2025 2:18:00 PM,FALSE,FALSE,0,,200000,220000
1777633,20965206,FALSE,252300502,1300 W BEN WHITE BLVD SVRD EB,4200 BANISTER LN,1300,W BEN WHITE BLVD SVRD EB,,50,FALSE,30.22745479,-97.77962246,5,0,0,0,1,0,0,0,Motor vehicle – other & Passenger car,POINT (-97.77962246 30.22745479),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/18/2025 9:15:00 AM,08/18/2025 2:15:00 PM,FALSE,FALSE,0,,20000,20000
1777627,20964745,FALSE,252300381,7400 N MOPAC EXPY SB,7400 N MOPAC SB,7400,N MOPAC EXPY SB,,65,FALSE,,,5,0,0,0,3,0,0,0,Large passenger vehicle & Passenger car,,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/18/2025 7:35:00 AM,08/18/2025 12:35:00 PM,FALSE,FALSE,0,,20000,60000
1777645,20965476,FALSE,252300333,8000 W SH 71,8300 FLETCHER LN,8000,W SH 71,,45,FALSE,30.24555192,-97.885753,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.885753 30.24555192),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/18/2025 6:59:00 AM,08/18/2025 11:59:00 AM,FALSE,FALSE,0,,20000,40000
1777624,20964648,FALSE,252300240,N IH 35,E E MARTIN LUTHER KING JR BLVD BLVD,,IH 35,,60,FALSE,30.27984171,-97.7284311,0,0,0,0,0,1,0,0,Passenger car,POINT (-97.7284311 30.27984171),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/18/2025 4:56:00 AM,08/18/2025 9:56:00 AM,FALSE,FALSE,0,,20000,20000
1777572,,TRUE,252300221,10600 BLK N FM 620,NOT REPORTED,,10600 BLK N FM 620,,,,30.4447274,-97.83263861,4,0,0,0,0,0,0,1,E-scooter,POINT (-97.83263861 30.4447274),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,08/18/2025 4:23:00 AM,08/18/2025 9:23:00 AM,FALSE,TRUE,0,,3500000,3500000
1777566,20964645,FALSE,252300012,1200 E RUNDBERG LN,TEASDALE TER,1200,E RUNDBERG LN,,-1,FALSE,30.35373315,-97.68096982,5,0,0,0,2,0,0,0,Motor vehicle – other & Passenger car,POINT (-97.68096982 30.35373315),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/18/2025 12:08:00 AM,08/18/2025 5:08:00 AM,FALSE,FALSE,0,,20000,40000
1777568,20964647,FALSE,252300008,8400 N N IH 3N SB,590 E RUNDBERG LN LN,8400,N IH 3N SB,,65,FALSE,30.3454897,-97.69611614,5,0,0,0,1,0,0,0,Large passenger vehicle,POINT (-97.69611614 30.3454897),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/18/2025 12:03:00 AM,08/18/2025 5:03:00 AM,FALSE,FALSE,0,,20000,20000
1777567,20964646,FALSE,252291516,13800 N US 183 HWY HWY,10500 PECAN PARK BLVD BLVD,13800,US 183 HWY,HWY,45,FALSE,30.46513648,-97.79621867,2,0,1,0,1,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.79621867 30.46513648),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/17/2025 11:10:00 PM,08/18/2025 4:10:00 AM,FALSE,FALSE,0,,250000,270000
1777623,20964644,FALSE,252291457,9800 MENCHACA RD RD,2000 W W SLAUGHTER LN LN,9800,MENCHACA RD,RD,-1,FALSE,30.17680242,-97.82212311,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.82212311 30.17680242),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/17/2025 10:34:00 PM,08/18/2025 3:34:00 AM,FALSE,FALSE,0,,20000,40000
1778191,20972735,FALSE,252291353,9400 N N LAMAR BLVD,800 W W RUNDBERG LN LN,9400,N LAMAR,BLVD,30,FALSE,30.36318467,-97.69704327,3,0,0,1,4,0,1,0,Passenger car,POINT (-97.69704327 30.36318467),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/17/2025 10:14:00 PM,08/18/2025 3:14:00 AM,FALSE,FALSE,0,,200000,280000
1777563,20964634,FALSE,252291096,200 W W ANDERSON LN EB,7700 S CAMERON RD RD,200,W ANDERSON LN EB,,65,FALSE,30.32477936,-97.67253058,2,0,3,0,3,0,3,0,Passenger car,POINT (-97.67253058 30.32477936),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/17/2025 6:32:00 PM,08/17/2025 11:32:00 PM,FALSE,FALSE,0,,250000,810000
1777987,20963723,FALSE,2508-0174,300 E 21ST ST,2000 SAN JACINTO ST,300,21ST,ST,20,FALSE,30.28326235,-97.73514368,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.73514368 30.28326235),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/17/2025 6:06:00 PM,08/17/2025 11:06:00 PM,FALSE,FALSE,0,,20000,20000
1777621,20964549,FALSE,252290905,7238 MANOR RD RD,S ED BLUESTEIN BLVD SVRD SB BLVD,7238,MANOR RD,RD,35,FALSE,30.31505513,-97.66372173,3,0,0,1,1,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.66372173 30.31505513),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/17/2025 4:01:00 PM,08/17/2025 9:01:00 PM,FALSE,FALSE,0,,200000,220000
1777562,20964633,FALSE,252290898,7400 N IH 35 HWY,600 BLACKSON AVE,7400,IH 35,HWY,45,FALSE,30.33536416,-97.7030997,2,0,1,0,0,1,1,0,Bicycle & Large passenger vehicle,POINT (-97.7030997 30.33536416),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/17/2025 3:55:00 PM,08/17/2025 8:55:00 PM,FALSE,FALSE,0,,250000,270000
1777620,20964548,FALSE,252290789,2701 S S CONGRESS AVE AVE,124 CUMBERLAND RD RD,2701,S CONGRESS AVE,AVE,40,FALSE,30.23563479,-97.75624246,2,0,1,0,1,0,1,0,Passenger car,POINT (-97.75624246 30.23563479),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/17/2025 2:13:00 PM,08/17/2025 7:13:00 PM,FALSE,FALSE,0,,250000,270000
1777630,20965102,FALSE,252290721,7800 N IH 35 SVRD SB,700 E ANDERSON LN WB,7800,N IH 35 SVRD SB,,45,TRUE,30.3401529,-97.70012078,2,0,1,0,1,0,1,0,Passenger car,POINT (-97.70012078 30.3401529),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/17/2025 1:26:00 PM,08/17/2025 6:26:00 PM,FALSE,FALSE,0,,250000,270000
1777619,20964547,FALSE,252290552,12300 N N IH 35 SB HWY,400 W W YAGER LN LN,12300,N IH 35 SB,HWY,60,TRUE,30.40050382,-97.67420885,5,0,0,0,3,0,0,0,Large passenger vehicle & Motor vehicle – other & Passenger car,POINT (-97.67420885 30.40050382),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/17/2025 10:21:00 AM,08/17/2025 3:21:00 PM,FALSE,FALSE,0,,20000,60000
1777555,20964543,FALSE,252290427,8300 N CAPITAL OF TEXAS HWY NB,5300 SPICEWOOD SPRINGS RD,8300,N CAPITAL OF TEXAS HWY NB,,60,FALSE,30.38275476,-97.77143245,2,0,2,0,0,0,2,0,Large passenger vehicle & Passenger car,POINT (-97.77143245 30.38275476),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/17/2025 7:40:00 AM,08/17/2025 12:40:00 PM,FALSE,FALSE,0,,250000,500000
1777622,20964638,FALSE,252290344,10705 N IH 35 SVRD NB RD,800 E E BRAKER LN LN,10705,N IH 35 SVRD NB,RD,45,FALSE,30.38892119,-97.67196572,2,0,1,0,0,0,1,0,Passenger car,POINT (-97.67196572 30.38892119),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/17/2025 6:30:00 AM,08/17/2025 11:30:00 AM,FALSE,FALSE,0,,250000,250000
1777565,20964643,FALSE,252290337,2006 DEER RUN DR,ELM CREEK DR,2006,DEER RUN DR,,25,FALSE,30.1838948,-97.76524246,0,0,0,0,0,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.76524246 30.1838948),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/17/2025 4:57:00 AM,08/17/2025 9:57:00 AM,FALSE,FALSE,0,,20000,20000
1778192,20972736,FALSE,252290264,W HOWARD LN,N MOPAC EXPY SVRD SB,,W HOWARD LN,,-1,FALSE,30.44048371,-97.69874462,3,0,0,1,1,0,1,0,Large passenger vehicle,POINT (-97.69874462 30.44048371),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/17/2025 3:26:00 AM,08/17/2025 8:26:00 AM,FALSE,FALSE,0,,200000,220000
1777552,20964538,FALSE,252290235,2100 S AIRPORT BLVD,2900 W PANNELL ST,2100,AIRPORT BLVD,,35,FALSE,30.28456434,-97.70537402,2,0,1,0,0,1,1,0,Bicycle & Motor vehicle – other,POINT (-97.70537402 30.28456434),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/17/2025 2:59:00 AM,08/17/2025 7:59:00 AM,FALSE,FALSE,0,,250000,270000
1777617,20964540,FALSE,252290233,183A NB,AVERY RANCH BLVD,,183A NB,,-1,FALSE,30.48556228,-97.80467215,5,0,0,0,1,0,0,0,Large passenger vehicle,POINT (-97.80467215 30.48556228),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/17/2025 2:57:00 AM,08/17/2025 7:57:00 AM,FALSE,FALSE,0,,20000,20000
1778528,20978867,FALSE,252290207,14620 N N IH 35 SVRD NB,1600 W W WELLS BRANCH PKWY,14620,N IH 35 SVRD NB,,55,TRUE,30.44007899,-97.66937849,5,0,0,0,1,0,0,0,Motor vehicle – other,POINT (-97.66937849 30.44007899),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/17/2025 2:35:00 AM,08/17/2025 7:35:00 AM,FALSE,FALSE,0,,20000,20000
1777554,20964541,FALSE,252290167,N IH 35 SVRD SB,WELLS BRANCK PKWY,,IH 35 SVRD SB,,55,TRUE,30.44025682,-97.66934352,5,0,0,0,3,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.66934352 30.44025682),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/17/2025 2:09:00 AM,08/17/2025 7:09:00 AM,FALSE,FALSE,0,,20000,60000
1777616,20964537,FALSE,252290052,12500 W PARMER LN,12400 N MOPAC SVRD,12500,PARMER,LN,50,FALSE,30.42053372,-97.70467202,3,0,0,1,1,0,1,0,Passenger car,POINT (-97.70467202 30.42053372),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/17/2025 12:38:00 AM,08/17/2025 5:38:00 AM,FALSE,FALSE,0,,200000,220000
1777561,20964632,FALSE,252281618,3527 N N CAPITAL OF TEXAS HWY NB HWY,4265 W WESTLAKE DR DR,3527,N CAPITAL OF TEXAS HWY NB,HWY,55,TRUE,30.33478664,-97.80621787,3,0,0,1,3,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.80621787 30.33478664),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/16/2025 11:24:00 PM,08/17/2025 4:24:00 AM,FALSE,FALSE,0,,200000,260000
1777551,20964534,FALSE,252281510,8036 BURNET RD RD,2400 ASHDALE DR DR,8036,BURNET RD,RD,45,FALSE,30.35902204,-97.73005814,2,0,1,0,5,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.73005814 30.35902204),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/16/2025 10:26:00 PM,08/17/2025 3:26:00 AM,FALSE,FALSE,0,,250000,350000
1778005,20971385,FALSE,252281295,1700 IH 35 NB LOWER DECK,1700 IH 35 NB UPPER DECK,1700,IH 35 NB LOWER DECK,,65,FALSE,30.2848421,-97.7259697,5,0,0,0,3,0,0,0,Passenger car,POINT (-97.7259697 30.2848421),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/16/2025 7:59:00 PM,08/17/2025 12:59:00 AM,FALSE,FALSE,0,,20000,60000
1778465,20979793,FALSE,TX 25-1372385,4111 S CAPITAL OF TEXAS HWY,4201 S CAPITAL OF TEXAS HWY,4111,CAPITAL OF TEXAS,HWY,60,FALSE,30.23824666,-97.79895624,5,0,0,0,3,0,0,0,Motor vehicle – other & Passenger car,POINT (-97.79895624 30.23824666),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/16/2025 6:38:00 PM,08/16/2025 11:38:00 PM,FALSE,FALSE,0,,20000,60000
1777553,20964539,FALSE,252281113,N MOPAC EXPY SVRD SB,N CAPITAL OF TEXAS HWY,,N MOPAC EXPY SVRD SB,,50,FALSE,30.3892222,-97.73514649,5,0,0,0,1,0,0,0,Large passenger vehicle,POINT (-97.73514649 30.3892222),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/16/2025 5:28:00 PM,08/16/2025 10:28:00 PM,FALSE,FALSE,0,,20000,20000
1777548,20964528,FALSE,252280934,5100 GLISSMAN,4800 SHADY LN,5100,GLISSMAN,,-1,FALSE,30.25646478,-97.69553248,3,0,0,1,1,0,1,0,Large passenger vehicle & Motor vehicle – other,POINT (-97.69553248 30.25646478),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/16/2025 3:24:00 PM,08/16/2025 8:24:00 PM,FALSE,FALSE,0,,200000,220000
1777556,20964544,FALSE,252280955,6000 S CONGRESS AVE,305 NORTH BLUFF,6000,CONGRESS,AVE,45,FALSE,30.19890629,-97.77654077,1,1,2,0,3,0,3,0,Large passenger vehicle & Passenger car,POINT (-97.77654077 30.19890629),0,1,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/16/2025 3:20:00 PM,08/16/2025 8:20:00 PM,FALSE,FALSE,0,,3000000,3560000
1777614,20964521,FALSE,252280882,7200 N N IH 35 NB,7200 E E ST JOHNS AVE AVE,7200,N IH 35 NB,,60,FALSE,30.33172077,-97.70462551,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.70462551 30.33172077),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/16/2025 2:50:00 PM,08/16/2025 7:50:00 PM,FALSE,FALSE,0,,20000,40000
1777473,20962629,FALSE,2508-0160,6600 NOT REPORTED,700 E ST JOHNS AVE,6600,NOT REPORTED,,65,FALSE,30.34539046,-97.69609369,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.69609369 30.34539046),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/16/2025 2:25:00 PM,08/16/2025 7:25:00 PM,FALSE,FALSE,0,,20000,40000
1777612,20964515,FALSE,252280636,8300 N MOPAC EXPY SB,3200 W ANDERSON LN,8300,N MOPAC EXPY SB,,60,FALSE,30.37318489,-97.74059735,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.74059735 30.37318489),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/16/2025 11:13:00 AM,08/16/2025 4:13:00 PM,FALSE,FALSE,0,,20000,40000
1777611,20964509,TRUE,252280569,7700 N LAMAR BLVD BLVD,900 E ANDERSON EB LN,7700,LAMAR BLVD,BLVD,35,FALSE,30.34715828,-97.71335729,4,0,2,0,0,0,2,1,Large passenger vehicle & Passenger car,POINT (-97.71335729 30.34715828),1,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/16/2025 10:30:00 AM,08/16/2025 3:30:00 PM,FALSE,FALSE,0,,3500000,4000000
1777539,20964504,FALSE,252280487,9600 S IH 35 HWY,100 W SLAUGHTER LN,9600,IH 35,HWY,60,FALSE,30.16008766,-97.78934436,3,0,0,1,2,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.78934436 30.16008766),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/16/2025 9:20:00 AM,08/16/2025 2:20:00 PM,FALSE,FALSE,0,,200000,240000
1777610,20964503,FALSE,252280449,8000 S IH 35 HWY,140 FOREMOST DR DR,8000,IH 35,HWY,55,FALSE,30.17611692,-97.77994836,3,0,0,1,4,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.77994836 30.17611692),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/16/2025 8:48:00 AM,08/16/2025 1:48:00 PM,FALSE,FALSE,0,,200000,280000
1777558,20964546,FALSE,252280365,2000 ROGGE LN LN,2040 NORTHRIDGE DR DR,2000,ROGGE LN,LN,30,FALSE,30.30795512,-97.68950528,0,0,0,0,1,1,0,0,Passenger car,POINT (-97.68950528 30.30795512),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/16/2025 7:30:00 AM,08/16/2025 12:30:00 PM,FALSE,FALSE,0,,20000,40000
1778303,20976845,FALSE,252280251,600 E 7TH ST,600 BRAZOS ST,600,E 7TH ST,,25,FALSE,30.26861478,-97.74112246,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.74112246 30.26861478),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/16/2025 4:00:00 AM,08/16/2025 9:00:00 AM,FALSE,FALSE,0,,20000,40000
1777564,20964642,FALSE,252280224,MONTOPOLIS DR DR,E BEN WHITE BLVD SVRD WB,,MONTOPOLIS DR,DR,45,FALSE,30.21197479,-97.71260247,0,0,0,0,1,3,0,0,Passenger car,POINT (-97.71260247 30.21197479),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,08/16/2025 3:01:00 AM,08/16/2025 8:01:00 AM,FALSE,FALSE,0,,20000,80000
1778172,20964455,TRUE,252280031,3400 S IH35 HWY,1000 E 38TH HALF ST ST,3400,IH35,HWY,60,TRUE,30.29589629,-97.71897697,4,0,0,0,1,0,0,1,Motor vehicle – other & Other/Unknown & Passenger car,POINT (-97.71897697 30.29589629),1,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/16/2025 12:14:00 AM,08/16/2025 5:14:00 AM,FALSE,FALSE,0,,3500000,3520000
1777534,20964459,FALSE,252280024,6900 W US 290 HWY WB,W SH 71,6900,W US 290 HWY WB,,45,TRUE,30.21664783,-97.75176411,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.75176411 30.21664783),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,08/16/2025 12:11:00 AM,08/16/2025 5:11:00 AM,FALSE,FALSE,0,,20000,20000
